_org_class,_org_name,study_count,_pct,_cumm_pct
INDIV,"Schroppel, Bernd, M.D.",1,1.1322207377550327e-05,0.9591494757817255
INDIV,"Schwartzberg, Lee, M.D.",1,1.1322207377550327e-05,0.959160797989103
INDUSTRY,Dignity Sciences Ltd.,1,1.1322207377550327e-05,0.9591721201964806
OTHER_GOV,Hospital Central Militar,1,1.1322207377550327e-05,0.9591834424038581
INDUSTRY,"Digestive Care, Inc.",1,1.1322207377550327e-05,0.9591947646112357
INDIV,"Smigel, Liza, M.D.",1,1.1322207377550327e-05,0.9592060868186132
OTHER,Sir Charles Gairdner Hospital,1,1.1322207377550327e-05,0.9592174090259907
OTHER,Sir Ganga Ram Hospital,1,1.1322207377550327e-05,0.9592287312333683
INDIV,"Smith, Timothy R., M.D.",1,1.1322207377550327e-05,0.9592400534407458
INDUSTRY,Diamyd Inc,1,1.1322207377550327e-05,0.9592513756481234
INDIV,"Teran, Enrique, MD, PhD",1,1.1322207377550327e-05,0.9592626978555009
OTHER,Sir Run Run Shaw Hospital,1,1.1322207377550327e-05,0.9592740200628784
OTHER,South Eastern European Research Oncology Group,1,1.1322207377550327e-05,0.959285342270256
INDUSTRY,Desert Medical Imaging,1,1.1322207377550327e-05,0.9592966644776335
OTHER,"South Florida Medical Imaging, PA",1,1.1322207377550327e-05,0.959307986685011
OTHER,Spaarne Gasthuis,1,1.1322207377550327e-05,0.9593193088923886
INDUSTRY,"Deacon Biosciences, Inc.",1,1.1322207377550327e-05,0.9593306310997661
INDIV,"Varela, Karla Andrea Arias, M.D.",1,1.1322207377550327e-05,0.9593419533071437
OTHER,Spanish Foundation for Neurometrics Development,1,1.1322207377550327e-05,0.9593532755145212
INDIV,"Wawer, Maria J., M.D.",1,1.1322207377550327e-05,0.9593645977218987
OTHER,Spanish Foundation of Rheumatology,1,1.1322207377550327e-05,0.9593759199292763
OTHER_GOV,French Defence Health Service,1,1.1322207377550327e-05,0.9593872421366538
OTHER,Spanish National Health System,1,1.1322207377550327e-05,0.9593985643440314
OTHER,Spanish Network for Research in Infectious Diseases,1,1.1322207377550327e-05,0.9594098865514089
OTHER_GOV,Forskningspuljen,1,1.1322207377550327e-05,0.9594212087587864
INDUSTRY,"Daré Bioscience, Inc.",1,1.1322207377550327e-05,0.959432530966164
INDUSTRY,101 Therapeutics,1,1.1322207377550327e-05,0.9594438531735415
OTHER,Spanish Society of Pediatric Surgery,1,1.1322207377550327e-05,0.9594551753809191
INDUSTRY,"Dark Canyon Laboratories, LLC",1,1.1322207377550327e-05,0.9594664975882966
OTHER,Spectrum Health - Lakeland,1,1.1322207377550327e-05,0.9594778197956741
OTHER_GOV,"Fondo Nacional de Desarrollo Científico y Tecnológico, Chile",1,1.1322207377550327e-05,0.9594891420030517
INDUSTRY,"Danone Asia Pacific Holdings Pte, Ltd.",1,1.1322207377550327e-05,0.9595004642104292
OTHER,Sponsor GmbH,1,1.1322207377550327e-05,0.9595117864178068
INDUSTRY,Danisco Sweeteners Oy,1,1.1322207377550327e-05,0.9595231086251843
OTHER,Sri Hasanamba Dental College and Hospital,1,1.1322207377550327e-05,0.9595344308325618
OTHER,Sri Sathya Sai Institute of Higher Medical Sciences,1,1.1322207377550327e-05,0.9595457530399394
OTHER,Srinakharinwirot University,1,1.1322207377550327e-05,0.9595570752473169
OTHER_GOV,First Hospitals affiliated to the China PLA General Hospital,1,1.1322207377550327e-05,0.9595683974546945
OTHER,St George Street Capital,1,1.1322207377550327e-05,0.959579719662072
OTHER_GOV,Fundació d'investigació Sanitària de les Illes Balears,1,1.1322207377550327e-05,0.9595910418694495
INDUSTRY,Debiovision,1,1.1322207377550327e-05,0.9596023640768271
INDUSTRY,Dermtreat,1,1.1322207377550327e-05,0.9596136862842046
INDUSTRY,Deep Life Medical Ltd,1,1.1322207377550327e-05,0.9596250084915822
OTHER,South London and Maudsley NHS Foundation Trust,1,1.1322207377550327e-05,0.9596363306989597
OTHER,South Tees Hospitals NHS Foundation Trust,1,1.1322207377550327e-05,0.9596476529063372
INDUSTRY,"DermiPsor, Ltd.",1,1.1322207377550327e-05,0.9596589751137148
OTHER,South Warwickshire NHS Foundation Trust,1,1.1322207377550327e-05,0.9596702973210923
INDUSTRY,Dermax SA,1,1.1322207377550327e-05,0.9596816195284699
OTHER,"Southeast Clinical Research Associates, LLC",1,1.1322207377550327e-05,0.9596929417358474
INDUSTRY,Dermatology Specialties Limited Partnership,1,1.1322207377550327e-05,0.9597042639432249
OTHER_GOV,Government of Alberta,1,1.1322207377550327e-05,0.9597155861506025
INDUSTRY,Dermama Bioteknologi Laboratorium,1,1.1322207377550327e-05,0.95972690835798
INDUSTRY,DermaGen AB,1,1.1322207377550327e-05,0.9597382305653576
OTHER,Southeastern Regional Medical Center,1,1.1322207377550327e-05,0.9597495527727351
OTHER,Southern Arizona Vascular Institute,1,1.1322207377550327e-05,0.9597608749801126
INDUSTRY,"Delta-Fly Pharma, Inc.",1,1.1322207377550327e-05,0.9597721971874902
OTHER,Southern California University of Health Sciences,1,1.1322207377550327e-05,0.9597835193948677
OTHER_GOV,"Government Dental College and Hospital, India",1,1.1322207377550327e-05,0.9597948416022453
OTHER,Southern China Urology Cancer Consortium,1,1.1322207377550327e-05,0.9598061638096228
INDIV,"Treiber, Gerhard",1,1.1322207377550327e-05,0.9598174860170003
INDUSTRY,Delta Crystallon BV,1,1.1322207377550327e-05,0.9598288082243779
INDUSTRY,"Delivra, Inc.",1,1.1322207377550327e-05,0.9598401304317554
OTHER,Southern Italy Cooperative Oncology Group,1,1.1322207377550327e-05,0.959851452639133
INDIV,"Trieu, Nguyen Thi, M.D.",1,1.1322207377550327e-05,0.9598627748465105
INDUSTRY,Deinove,1,1.1322207377550327e-05,0.959874097053888
OTHER,Southwest College of Naturopathic Medicine,1,1.1322207377550327e-05,0.9598854192612656
INDUSTRY,"DisperSol Technologies, LLC",1,1.1322207377550327e-05,0.9598967414686431
INDUSTRY,Dolorgiet GmbH & Co. KG,1,1.1322207377550327e-05,0.9599080636760207
OTHER,Schillerhoehe Hospital,1,1.1322207377550327e-05,0.9599193858833982
OTHER_GOV,Institute of Social Security of the Civil Servants of Minas Gerais,1,1.1322207377550327e-05,0.9599307080907757
INDUSTRY,Ellipses Pharma,1,1.1322207377550327e-05,0.9599420302981533
OTHER,Seoul National University Childrens Hospital,1,1.1322207377550327e-05,0.9599533525055308
INDUSTRY,Elixir Pharmaceuticals,1,1.1322207377550327e-05,0.9599646747129084
INDUSTRY,Elixir Medical Corporation,1,1.1322207377550327e-05,0.9599759969202859
OTHER,SepNet - Critical Care Trials Group,1,1.1322207377550327e-05,0.9599873191276634
OTHER_GOV,"Ministry of Health, Turkey",1,1.1322207377550327e-05,0.959998641335041
OTHER,Servei Central d' Anestesiologia,1,1.1322207377550327e-05,0.9600099635424185
OTHER,Seton Healthcare Family,1,1.1322207377550327e-05,0.9600212857497961
INDIV,"Pasche, Boris, M.D.",1,1.1322207377550327e-05,0.9600326079571736
OTHER,Sha'ar Menashe Mental Health Center,1,1.1322207377550327e-05,0.9600439301645511
OTHER,Shaanxi Provincial People's Hospital,1,1.1322207377550327e-05,0.9600552523719287
OTHER_GOV,"Institute of Nephro Urology, Bangalore",1,1.1322207377550327e-05,0.9600665745793062
OTHER,ShuGuang Hospital,1,1.1322207377550327e-05,0.9600778967866838
OTHER_GOV,Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus,1,1.1322207377550327e-05,0.9600892189940613
INDIV,"Phelps, Kenneth R., M.D.",1,1.1322207377550327e-05,0.9601005412014388
INDUSTRY,ElectroCore INC,1,1.1322207377550327e-05,0.9601118634088164
INDUSTRY,El Kendi Pharmaceuticals Manufacturing Company,1,1.1322207377550327e-05,0.9601231856161939
INDUSTRY,Ekkyo,1,1.1322207377550327e-05,0.9601345078235715
INDUSTRY,"EirGenix, Inc.",1,1.1322207377550327e-05,0.960145830030949
INDUSTRY,"Eiger Group International, Inc.",1,1.1322207377550327e-05,0.9601571522383265
OTHER_GOV,"Institute Of Cardiology & Internal Diseases, Kazakhstan",1,1.1322207377550327e-05,0.9601684744457041
OTHER_GOV,Institut national de prevention et d'education pour la sante,1,1.1322207377550327e-05,0.9601797966530816
OTHER,Shanghai 10th People's Hospital,1,1.1322207377550327e-05,0.9601911188604592
OTHER,Shanghai 6th People's Hospital,1,1.1322207377550327e-05,0.9602024410678367
OTHER,Seoul National University Boramae Hospital,1,1.1322207377550327e-05,0.9602137632752142
OTHER,Seoul National University,1,1.1322207377550327e-05,0.9602250854825918
INDIV,"Nair, Vinay, D.O.",1,1.1322207377550327e-05,0.9602364076899693
INDUSTRY,ElsaLys Biotech,1,1.1322207377550327e-05,0.9602477298973469
OTHER,"Schneider Children's Medical Center, Israel",1,1.1322207377550327e-05,0.9602590521047244
OTHER,Schulthess Klinik,1,1.1322207377550327e-05,0.9602703743121019
INDUSTRY,"EndoPhotonix, Inc.",1,1.1322207377550327e-05,0.9602816965194795
OTHER,Scienze Neurologiche Ospedaliere,1,1.1322207377550327e-05,0.960293018726857
OTHER,Scottish Clinical Trials Research Unit,1,1.1322207377550327e-05,0.9603043409342346
OTHER,Scripps Clinic,1,1.1322207377550327e-05,0.9603156631416121
OTHER_GOV,"Instituto Nacional de Saúde, Mozambique",1,1.1322207377550327e-05,0.9603269853489896
INDUSTRY,EndoCross Ltd.,1,1.1322207377550327e-05,0.9603383075563672
OTHER,Scuola Superiore Sant'Anna di Pisa,1,1.1322207377550327e-05,0.9603496297637447
OTHER,Seattle Cancer Treatment and Wellness Center,1,1.1322207377550327e-05,0.9603609519711223
INDIV,"Merry, Graham, M.D.",1,1.1322207377550327e-05,0.9603722741784998
INDUSTRY,Encysive Pharmaceuticals,1,1.1322207377550327e-05,0.9603835963858773
INDUSTRY,Emphycorp,1,1.1322207377550327e-05,0.9603949185932549
INDIV,"Mirhashemi, Ramin, M.D.",1,1.1322207377550327e-05,0.9604062408006324
OTHER_GOV,Instituto Nacional de Parasitologia Dr. Mario Fatala Chaben,1,1.1322207377550327e-05,0.96041756300801
OTHER_GOV,Instituto Nacional de Enfermedades Respiratorias,1,1.1322207377550327e-05,0.9604288852153875
OTHER,Second Affiliated Hospital of Wenzhou Medical University,1,1.1322207377550327e-05,0.960440207422765
INDUSTRY,Embil Pharmaceutical Co. Ltd,1,1.1322207377550327e-05,0.9604515296301426
INDUSTRY,"Embera NeuroTherapeutics, Inc.",1,1.1322207377550327e-05,0.9604628518375201
OTHER,Section for Affective Disorders; Northern Stockholm Psychiatry,1,1.1322207377550327e-05,0.9604741740448977
OTHER,"Segraves, R., T., M.D., Ph.D.",1,1.1322207377550327e-05,0.9604854962522752
OTHER,Selcuk University,1,1.1322207377550327e-05,0.9604968184596527
INDUSTRY,Elvir SAS,1,1.1322207377550327e-05,0.9605081406670303
INDUSTRY,Edwards Lifesciences,1,1.1322207377550327e-05,0.9605194628744078
OTHER,Shanghai Changning Maternity & Infant Health Hospital,1,1.1322207377550327e-05,0.9605307850817854
INDIV,"Pinango, Silvia M. L., M.D.",1,1.1322207377550327e-05,0.9605421072891629
INDUSTRY,"EHL Bio Co., Ltd.",1,1.1322207377550327e-05,0.9605534294965404
INDIV,"Rankin, R. Stephen, M.D.",1,1.1322207377550327e-05,0.960564751703918
OTHER_GOV,Hospital dos Servidores do Estado do Rio de Janeiro,1,1.1322207377550327e-05,0.9605760739112955
OTHER_GOV,Hospital de Infecciosas Francisco Javier Muniz,1,1.1322207377550327e-05,0.960587396118673
OTHER,Sheltering Arms Physical Rehabilitation Hospitals,1,1.1322207377550327e-05,0.9605987183260506
INDUSTRY,E-Motion Medical Ltd.,1,1.1322207377550327e-05,0.9606100405334281
OTHER,Shenzhen Hospital of Southern Medical University,1,1.1322207377550327e-05,0.9606213627408057
INDUSTRY,"Dyve Biosciences, Inc.",1,1.1322207377550327e-05,0.9606326849481832
INDUSTRY,"Duke Vascular, Inc.",1,1.1322207377550327e-05,0.9606440071555608
INDUSTRY,Dragonboat Biopharmaceutical Company Limited,1,1.1322207377550327e-05,0.9606553293629383
INDUSTRY,Dr. Willmar Schwabe GmbH & Co. KG,1,1.1322207377550327e-05,0.9606666515703158
INDUSTRY,"Dr. Reddys Laboratories, SA",1,1.1322207377550327e-05,0.9606779737776934
OTHER,Shifa Tameer-e-Millat University,1,1.1322207377550327e-05,0.9606892959850709
INDUSTRY,Dr. Frank Arguello Cancer Clinic,1,1.1322207377550327e-05,0.9607006181924485
OTHER,Shiga University,1,1.1322207377550327e-05,0.960711940399826
OTHER,Shimousa Hematology Study Group,1,1.1322207377550327e-05,0.9607232626072035
INDUSTRY,Douglas Pharmaceuticals America Ltd,1,1.1322207377550327e-05,0.9607345848145811
INDUSTRY,"Dongkook Pharmaceutical Co., Ltd.",1,1.1322207377550327e-05,0.9607459070219586
OTHER_GOV,Hospital Sultanah Bahiyah,1,1.1322207377550327e-05,0.9607572292293362
INDUSTRY,"Dong-A PharmTech Co., Ltd.",1,1.1322207377550327e-05,0.9607685514367137
OTHER,Shizuoka Cancer Center,1,1.1322207377550327e-05,0.9607798736440912
OTHER_GOV,Hospital Regional de Alta Especialidad de Zumpango,1,1.1322207377550327e-05,0.9607911958514688
INDIV,"Rosenfeld, William E., M.D.",1,1.1322207377550327e-05,0.9608025180588463
INDUSTRY,Donesta Bioscience,1,1.1322207377550327e-05,0.9608138402662239
INDUSTRY,EDAP TMS S.A.,1,1.1322207377550327e-05,0.9608251624736014
OTHER,Sharif Medical Research Center,1,1.1322207377550327e-05,0.9608364846809789
INDUSTRY,Edmond Pharma,1,1.1322207377550327e-05,0.9608478068883565
OTHER,Sharda University,1,1.1322207377550327e-05,0.960859129095734
OTHER,Shanghai Children's Hospital,1,1.1322207377550327e-05,0.9608704513031116
INDUSTRY,Edixomed Ltd,1,1.1322207377550327e-05,0.9608817735104891
OTHER,Shanghai East Hospital,1,1.1322207377550327e-05,0.9608930957178666
INDUSTRY,Edimer Pharmaceuticals,1,1.1322207377550327e-05,0.9609044179252442
OTHER,Shanghai Jiahui International Hospital,1,1.1322207377550327e-05,0.9609157401326217
INDUSTRY,"Edgewise Therapeutics, Inc.",1,1.1322207377550327e-05,0.9609270623399992
INDUSTRY,"Edgemont Pharmaceuticals, LLC",1,1.1322207377550327e-05,0.9609383845473768
INDUSTRY,Edge Therapeutics Inc,1,1.1322207377550327e-05,0.9609497067547543
OTHER_GOV,"Institut de Recherche en Sciences de la Sante, Burkina Faso",1,1.1322207377550327e-05,0.9609610289621319
INDUSTRY,Edetec Indústria Alimentícia S.A.,1,1.1322207377550327e-05,0.9609723511695094
OTHER,Shanghai Minhang Central Hospital,1,1.1322207377550327e-05,0.960983673376887
OTHER,Shanghai Minimally Invasive Surgery Center,1,1.1322207377550327e-05,0.9609949955842645
OTHER_GOV,Institut de Recherche Biomedicale des Armees,1,1.1322207377550327e-05,0.961006317791642
INDUSTRY,EcoNugenics,1,1.1322207377550327e-05,0.9610176399990196
INDIV,"Plotnikoff, Gregory A., M.D.",1,1.1322207377550327e-05,0.9610289622063971
INDUSTRY,Eagle Vision Pharmaceutical Corp.,1,1.1322207377550327e-05,0.9610402844137746
OTHER,Shanghai Tong Ren Hospital,1,1.1322207377550327e-05,0.9610516066211522
INDUSTRY,ESBATech AG,1,1.1322207377550327e-05,0.9610629288285297
INDUSTRY,"EQRx International, Inc.",1,1.1322207377550327e-05,0.9610742510359073
INDUSTRY,"EMKinetics, Inc",1,1.1322207377550327e-05,0.9610855732432848
OTHER_GOV,Ilocos Training and Regional Medical Center,1,1.1322207377550327e-05,0.9610968954506623
OTHER_GOV,Hunan Children's Hospital,1,1.1322207377550327e-05,0.9611082176580399
OTHER,Shanxi Province Cancer Hospital,1,1.1322207377550327e-05,0.9611195398654174
INDUSTRY,Fermiscan Ltd,1,1.1322207377550327e-05,0.961130862072795
OTHER_GOV,"National Cancer Institute, France",1,1.1322207377550327e-05,0.9611421842801725
OTHER,Regis University,1,1.1322207377550327e-05,0.96115350648755
OTHER,"Regionshospitalet Viborg, Skive",1,1.1322207377550327e-05,0.9611648286949276
INDUSTRY,"HedgePath Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9611761509023051
FED,San Francisco VA Health Care System,1,1.1322207377550327e-05,0.9611874731096827
OTHER_GOV,Skaraborg Hospital,1,1.1322207377550327e-05,0.9611987953170602
OTHER_GOV,Sistema d'Emergències Mèdiques,1,1.1322207377550327e-05,0.9612101175244377
OTHER,Nova Scotia Cancer Centre,1,1.1322207377550327e-05,0.9612214397318153
INDUSTRY,Hearthstone Alzheimer Care,1,1.1322207377550327e-05,0.9612327619391928
OTHER,Novosibirsk Scientific Research Institute for Circulatory Pathology,1,1.1322207377550327e-05,0.9612440841465704
OTHER,NuBiyota,1,1.1322207377550327e-05,0.9612554063539479
INDUSTRY,Healx Limited,1,1.1322207377550327e-05,0.9612667285613254
INDUSTRY,Healthgen Biotechnology Corp.,1,1.1322207377550327e-05,0.961278050768703
OTHER,Nuffield Orthopaedic Centre NHS Trust,1,1.1322207377550327e-05,0.9612893729760805
OTHER,Nykøbing Falster County Hospital,1,1.1322207377550327e-05,0.9613006951834581
INDUSTRY,"HealthRhythms, Inc.",1,1.1322207377550327e-05,0.9613120173908356
OTHER_GOV,Singapore Prison Service,1,1.1322207377550327e-05,0.9613233395982131
OTHER,OSF Healthcare System,1,1.1322207377550327e-05,0.9613346618055907
OTHER,Obafemi Awolowo University,1,1.1322207377550327e-05,0.9613459840129682
INDUSTRY,HealthCare Global Enterprise Ltd.,1,1.1322207377550327e-05,0.9613573062203458
INDUSTRY,"Health Solutions, India",1,1.1322207377550327e-05,0.9613686284277233
INDUSTRY,Health Clinics Limited,1,1.1322207377550327e-05,0.9613799506351008
OTHER,Ocular Imaging Research and Reading Center,1,1.1322207377550327e-05,0.9613912728424784
OTHER,Ocumension (Hong Kong) Limited,1,1.1322207377550327e-05,0.9614025950498559
INDUSTRY,"Healingstone Co., Ltd.",1,1.1322207377550327e-05,0.9614139172572335
INDUSTRY,HealOr,1,1.1322207377550327e-05,0.961425239464611
FED,South Florida Veterans Affairs Foundation for Research and Education,1,1.1322207377550327e-05,0.9614365616719885
OTHER,Oeyama-Moto Cancer Research Foundation,1,1.1322207377550327e-05,0.9614478838793661
OTHER,Norwegian Breast Cancer Group,1,1.1322207377550327e-05,0.9614592060867436
OTHER,Norton Community Hospital,1,1.1322207377550327e-05,0.9614705282941212
FED,San Antonio Uniformed Services Health Education Consortium,1,1.1322207377550327e-05,0.9614818505014987
INDUSTRY,"Henlix, Inc",1,1.1322207377550327e-05,0.9614931727088762
OTHER,"North Jersey Endocrine Consultants, LLC",1,1.1322207377550327e-05,0.9615044949162538
OTHER,North Suffolk Mental Health Association,1,1.1322207377550327e-05,0.9615158171236313
OTHER_GOV,"The Baruch Padeh Medical Center, Poriya",1,1.1322207377550327e-05,0.9615271393310089
OTHER,North Toronto Eye Care Laser and Eye Specialists,1,1.1322207377550327e-05,0.9615384615383864
INDUSTRY,Hepasome Pharmaceuticals,1,1.1322207377550327e-05,0.9615497837457639
OTHER,Northeastern Ohio Radiology Research and Education Fund,1,1.1322207377550327e-05,0.9615611059531415
OTHER,Northeastern Ohio Universities College of Medicine,1,1.1322207377550327e-05,0.961572428160519
OTHER_GOV,The 108 Military Central Hospital,1,1.1322207377550327e-05,0.9615837503678966
INDUSTRY,"HepQuant, LLC",1,1.1322207377550327e-05,0.9615950725752741
OTHER_GOV,Thai Traditional Medical Knowledge Fund,1,1.1322207377550327e-05,0.9616063947826516
FED,Phoenix VA Health Care System,1,1.1322207377550327e-05,0.9616177169900292
OTHER,Northern California Retina Vitreous Associates,1,1.1322207377550327e-05,0.9616290391974067
INDUSTRY,Helix BioPharma Corporation,1,1.1322207377550327e-05,0.9616403614047843
OTHER,"Northern Hospital, Australia",1,1.1322207377550327e-05,0.9616516836121618
FED,Salem Veterans Affairs Medical Center,1,1.1322207377550327e-05,0.9616630058195393
INDUSTRY,Hemosol,1,1.1322207377550327e-05,0.9616743280269169
FED,San Antonio Military Medical Center,1,1.1322207377550327e-05,0.9616856502342944
INDUSTRY,HemoShear Therapeutics,1,1.1322207377550327e-05,0.961696972441672
OTHER,Northern Sydney and Central Coast Area Health Service,1,1.1322207377550327e-05,0.9617082946490495
INDUSTRY,"Hemo Sapiens, Inc.",1,1.1322207377550327e-05,0.961719616856427
OTHER,"Northumberland, Tyne and Wear NHS Foundation Trust",1,1.1322207377550327e-05,0.9617309390638046
INDUSTRY,Hemera Biosciences,1,1.1322207377550327e-05,0.9617422612711821
OTHER_GOV,Sykehuset Telemark,1,1.1322207377550327e-05,0.9617535834785597
OTHER,Northwestern Medicine,1,1.1322207377550327e-05,0.9617649056859372
FED,Tripler Army Medical Center,1,1.1322207377550327e-05,0.9617762278933147
FED,"USDA, Western Human Nutrition Research Center",1,1.1322207377550327e-05,0.9617875501006923
INDUSTRY,Havah Therapeutics Pty Ltd,1,1.1322207377550327e-05,0.9617988723080698
OTHER,Orygen,1,1.1322207377550327e-05,0.9618101945154474
INDUSTRY,Hamilton Medical AG,1,1.1322207377550327e-05,0.9618215167228249
INDUSTRY,Halucenex Life Sciences Inc.,1,1.1322207377550327e-05,0.9618328389302024
OTHER_GOV,"Scientific Center for Family Health and Human Reproduction Problems, Russia",1,1.1322207377550327e-05,0.96184416113758
OTHER,"Orlando Health, Inc.",1,1.1322207377550327e-05,0.9618554833449575
OTHER,Orlando Regional Medical Center,1,1.1322207377550327e-05,0.9618668055523351
OTHER_GOV,Saud Al Babtain Cardiac Center,1,1.1322207377550327e-05,0.9618781277597126
OTHER,"Orrin M Troum, M.D. and Medical Associates",1,1.1322207377550327e-05,0.9618894499670901
OTHER_GOV,Sanpasitthiprasong Hospital,1,1.1322207377550327e-05,0.9619007721744677
OTHER,"OrthoCarolina Research Institute, Inc.",1,1.1322207377550327e-05,0.9619120943818452
OTHER,Orthopaedic Innovation Centre,1,1.1322207377550327e-05,0.9619234165892228
OTHER,"Orthopedic Institute, Sioux Falls, SD",1,1.1322207377550327e-05,0.9619347387966003
FED,United States Army Research Institute of Environmental Medicine,1,1.1322207377550327e-05,0.9619460610039778
INDUSTRY,"Han Wha Pharma Co., Ltd.",1,1.1322207377550327e-05,0.9619573832113554
OTHER,Osaka Medical Center for Cancer and Cardiovascular Diseases,1,1.1322207377550327e-05,0.9619687054187329
INDUSTRY,Halcygen Pharmaceuticals Limited,1,1.1322207377550327e-05,0.9619800276261105
INDUSTRY,"Haisco-USA Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.961991349833488
OTHER,Osijek University Hospital,1,1.1322207377550327e-05,0.9620026720408655
FED,VA Ann Arbor Healthcare System,1,1.1322207377550327e-05,0.9620139942482431
INDUSTRY,Haffkine Bio-Pharmaceutical Corporation Ltd.,1,1.1322207377550327e-05,0.9620253164556206
OTHER,Ospedale San Carlo Borromeo,1,1.1322207377550327e-05,0.9620366386629982
INDUSTRY,Haemostatix Ltd,1,1.1322207377550327e-05,0.9620479608703757
OTHER_GOV,Salmaniya Medical Complex,1,1.1322207377550327e-05,0.9620592830777532
OTHER,Ospedale Santa Maria delle Croci,1,1.1322207377550327e-05,0.9620706052851308
OTHER,Ospedale del Mare,1,1.1322207377550327e-05,0.9620819274925083
OTHER_GOV,Seberang Jaya Clinical Research Centre,1,1.1322207377550327e-05,0.9620932496998859
OTHER,Oregon Medical Research Center,1,1.1322207377550327e-05,0.9621045719072634
OTHER_GOV,Shanghai Institute of Planned Parenthood Research,1,1.1322207377550327e-05,0.9621158941146409
OTHER,OncBioMune Pharmaceuticals,1,1.1322207377550327e-05,0.9621272163220185
OTHER,OhioHealth,1,1.1322207377550327e-05,0.962138538529396
OTHER,Okayama University,1,1.1322207377550327e-05,0.9621498607367736
INDUSTRY,Haus Bioceuticals,1,1.1322207377550327e-05,0.9621611829441511
OTHER,Olive View-UCLA Education & Research Institute,1,1.1322207377550327e-05,0.9621725051515286
FED,United States Air Force,1,1.1322207377550327e-05,0.9621838273589062
INDUSTRY,"Haudongchun Co., Ltd.",1,1.1322207377550327e-05,0.9621951495662837
OTHER,Olympion Medical Center,1,1.1322207377550327e-05,0.9622064717736613
FED,United States Army Aeromedical Research Laboratory,1,1.1322207377550327e-05,0.9622177939810388
OTHER,Omair Sana Foundation,1,1.1322207377550327e-05,0.9622291161884163
OTHER_GOV,Servicio de Salud Metropolitano Sur Oriente,1,1.1322207377550327e-05,0.9622404383957939
OTHER,Onassis Cardiac Surgery Centre,1,1.1322207377550327e-05,0.9622517606031714
INDUSTRY,Harvest Technologies,1,1.1322207377550327e-05,0.962263082810549
OTHER_GOV,Secretaria de Estado da Saúde,1,1.1322207377550327e-05,0.9622744050179265
INDUSTRY,Harras Pharma Curarina GmbH,1,1.1322207377550327e-05,0.962285727225304
OTHER,"Oncology Specialties, Alabama",1,1.1322207377550327e-05,0.9622970494326816
OTHER,One Fertility,1,1.1322207377550327e-05,0.9623083716400591
INDUSTRY,Harley Street (CPC) Limited,1,1.1322207377550327e-05,0.9623196938474367
INDUSTRY,Harbor Therapeutics,1,1.1322207377550327e-05,0.9623310160548142
OTHER,Onze Lieve Vrouwe Gasthuis,1,1.1322207377550327e-05,0.9623423382621917
OTHER,Ophthalmic Consultants of Boston,1,1.1322207377550327e-05,0.9623536604695693
OTHER,Ophthalmic Consultants of Long Island,1,1.1322207377550327e-05,0.9623649826769468
INDUSTRY,Hanwha Chemical,1,1.1322207377550327e-05,0.9623763048843244
OTHER_GOV,"Services Hospital, Lahore",1,1.1322207377550327e-05,0.9623876270917019
OTHER,Optometric Technology Group Ltd,1,1.1322207377550327e-05,0.9623989492990794
OTHER_GOV,The Kennedy Institute-National Eye Clinic,1,1.1322207377550327e-05,0.962410271506457
INDUSTRY,"Hepion Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9624215937138345
OTHER,North Dakota State University,1,1.1322207377550327e-05,0.962432915921212
INDUSTRY,"ISS, Inc.",1,1.1322207377550327e-05,0.9624442381285896
UNKNOWN,AlopexxPharma,1,1.1322207377550327e-05,0.9624555603359671
OTHER,"National Research Centre, Egypt",1,1.1322207377550327e-05,0.9624668825433447
INDUSTRY,IVIEW Therapeutics Inc.,1,1.1322207377550327e-05,0.9624782047507222
FED,Eglin AFB Regional Hospital,1,1.1322207377550327e-05,0.9624895269580998
OTHER,National Taiwan University Hospital Hsin-Chu Branch,1,1.1322207377550327e-05,0.9625008491654773
OTHER,National Trauma Research Institute,1,1.1322207377550327e-05,0.9625121713728548
INDUSTRY,IVFarma LLC,1,1.1322207377550327e-05,0.9625234935802324
OTHER,"National University Heart Centre, Singapore",1,1.1322207377550327e-05,0.9625348157876099
OTHER_GOV,Örebro County Council,1,1.1322207377550327e-05,0.9625461379949874
OTHER,National University of Health Sciences,1,1.1322207377550327e-05,0.962557460202365
FED,Kansas City Veteran Affairs Medical Center,1,1.1322207377550327e-05,0.9625687824097425
OTHER_GOV,Yaounde Central Hospital,1,1.1322207377550327e-05,0.9625801046171201
INDUSTRY,Icure Pharmaceutical Inc.,1,1.1322207377550327e-05,0.9625914268244976
OTHER_GOV,"Women's and Children's Hospital, Australia",1,1.1322207377550327e-05,0.9626027490318751
INDUSTRY,ICOS-Texas Biotechnology,1,1.1322207377550327e-05,0.9626140712392527
FED,"Naval Aeromedical Research Unit, Dayton",1,1.1322207377550327e-05,0.9626253934466302
INDUSTRY,IC-MedTech Corporation,1,1.1322207377550327e-05,0.9626367156540078
OTHER_GOV,Wellington Hospital,1,1.1322207377550327e-05,0.9626480378613853
OTHER,Nazarbayev University,1,1.1322207377550327e-05,0.9626593600687628
OTHER,Nebraska Methodist Health System,1,1.1322207377550327e-05,0.9626706822761404
